VGS,VDS,freq,real_Y_2_1___0_0____
-0.999999999999999,4.8,1000000000,8.27337915303558e-07
-0.999999999999999,4.9,1000000000,8.31507157339489e-07
-0.999999999999999,5,1000000000,8.35552515124867e-07
-0.899999999999999,0,1000000000,2.94888423245486e-07
-0.899999999999999,0.1,1000000000,3.57297382574292e-07
-0.899999999999999,0.2,1000000000,4.10200378642028e-07
-0.899999999999999,0.3,1000000000,4.55275227475276e-07
-0.899999999999999,0.4,1000000000,4.93934801443058e-07
-0.899999999999999,0.5,1000000000,5.27352371713169e-07
-0.899999999999999,0.6,1000000000,5.56492888189814e-07
-0.899999999999999,0.7,1000000000,5.82144801712622e-07
-0.899999999999999,0.8,1000000000,6.04949546466157e-07
-0.899999999999999,0.9,1000000000,6.25427438087509e-07
-0.899999999999999,1,1000000000,6.43999700870686e-07
-0.899999999999999,1.1,1000000000,6.61006834253149e-07
-0.899999999999999,1.2,1000000000,6.76723743295835e-07
-0.899999999999999,1.3,1000000000,6.91372115374718e-07
-0.899999999999999,1.4,1000000000,7.05130504630698e-07
-0.899999999999999,1.5,1000000000,7.18142532338391e-07
-0.899999999999999,1.6,1000000000,7.305235492842e-07
-0.899999999999999,1.7,1000000000,7.4236604689355e-07
-0.899999999999999,1.8,1000000000,7.53744051732459e-07
-0.899999999999999,1.9,1000000000,7.64716694188494e-07
-0.899999999999999,2,1000000000,7.75331106118619e-07
-0.899999999999999,2.1,1000000000,7.85624772981091e-07
-0.899999999999999,2.2,1000000000,7.95627442294608e-07
-0.899999999999999,2.3,1000000000,8.0536267114129e-07
-0.899999999999999,2.4,1000000000,8.14849079963901e-07
-0.899999999999999,2.5,1000000000,8.24101367380616e-07
-0.899999999999999,2.6,1000000000,8.33131130575189e-07
-0.899999999999999,2.7,1000000000,8.41947527557365e-07
-0.899999999999999,2.8,1000000000,8.50557810862882e-07
-0.899999999999999,2.9,1000000000,8.5896775678303e-07
-0.899999999999999,3,1000000000,8.67182009746949e-07
-0.899999999999999,3.1,1000000000,8.75204357837515e-07
-0.899999999999999,3.2,1000000000,8.83037952451561e-07
-0.899999999999999,3.3,1000000000,8.90685482693546e-07
-0.899999999999999,3.4,1000000000,8.98149313117962e-07
-0.899999999999999,3.5,1000000000,9.05431591827513e-07
-0.899999999999999,3.6,1000000000,9.12534334624261e-07
-0.899999999999999,3.7,1000000000,9.19459489844521e-07
-0.899999999999999,3.8,1000000000,9.26208987640487e-07
-0.899999999999999,3.9,1000000000,9.32784776765582e-07
-0.899999999999999,4,1000000000,9.39188851346402e-07
-0.899999999999999,4.1,1000000000,9.45423269657237e-07
-0.899999999999999,4.2,1000000000,9.51490166533735e-07
-0.899999999999999,4.3,1000000000,9.57391760753679e-07
-0.899999999999999,4.4,1000000000,9.63130358462127e-07
-0.899999999999999,4.5,1000000000,9.68708353514227e-07
-0.899999999999999,4.6,1000000000,9.74128225443222e-07
-0.899999999999999,4.7,1000000000,9.79392535626258e-07
-0.899999999999999,4.8,1000000000,9.84503922110841e-07
-0.899999999999999,4.9,1000000000,9.89465093475436e-07
-0.899999999999999,5,1000000000,9.94278822024818e-07
-0.799999999999999,0,1000000000,3.21182898817974e-07
-0.799999999999999,0.1,1000000000,3.99270918405981e-07
-0.799999999999999,0.2,1000000000,4.65687604134265e-07
-0.799999999999999,0.3,1000000000,5.22370976787958e-07
-0.799999999999999,0.4,1000000000,5.70997057671363e-07
-0.799999999999999,0.5,1000000000,6.12986566202838e-07
-0.799999999999999,0.6,1000000000,6.4952680409595e-07
-0.799999999999999,0.7,1000000000,6.81600140537651e-07
-0.799999999999999,0.8,1000000000,7.10013745605712e-07
-0.799999999999999,0.9,1000000000,7.35427624330431e-07
-0.799999999999999,1,1000000000,7.58379592330897e-07
-0.799999999999999,1.1,1000000000,7.79306781509059e-07
-0.799999999999999,1.2,1000000000,7.98563772039458e-07
-0.799999999999999,1.3,1000000000,8.16437681515726e-07
-0.799999999999999,1.4,1000000000,8.33160621456772e-07
-0.799999999999999,1.5,1000000000,8.48919930468522e-07
-0.799999999999999,1.6,1000000000,8.63866556159225e-07
-0.799999999999999,1.7,1000000000,8.78121908242093e-07
-0.799999999999999,1.8,1000000000,8.91783454949459e-07
-0.799999999999999,1.9,1000000000,9.04929289082676e-07
-0.799999999999999,2,1000000000,9.17621850439255e-07
-0.799999999999999,2.1,1000000000,9.29910958065823e-07
-0.799999999999999,2.2,1000000000,9.41836278177371e-07
-0.799999999999999,2.3,1000000000,9.5342933085028e-07
-0.799999999999999,2.4,1000000000,9.64715119936562e-07
-0.799999999999999,2.5,1000000000,9.75713455347098e-07
-0.799999999999999,2.6,1000000000,9.86440024309475e-07
-0.799999999999999,2.7,1000000000,9.96907257923266e-07
-0.799999999999999,2.8,1000000000,1.00712503090425e-06
-0.799999999999999,2.9,1000000000,1.01710122549625e-06
-0.799999999999999,3,1000000000,1.02684218486277e-06
-0.799999999999999,3.1,1000000000,1.03635307662781e-06
-0.799999999999999,3.2,1000000000,1.04563818343353e-06
-0.799999999999999,3.3,1000000000,1.05470113427095e-06
-0.799999999999999,3.4,1000000000,1.06354508779629e-06
-0.799999999999999,3.5,1000000000,1.07217287676636e-06
-0.799999999999999,3.6,1000000000,1.08058712102954e-06
-0.799999999999999,3.7,1000000000,1.0887903151237e-06
-0.799999999999999,3.8,1000000000,1.09678489540362e-06
-0.799999999999999,3.9,1000000000,1.1045732907002e-06
-0.799999999999999,4,1000000000,1.11215795976419e-06
-0.799999999999999,4.1,1000000000,1.11954141813753e-06
-0.799999999999999,4.2,1000000000,1.12672625659843e-06
-0.799999999999999,4.3,1000000000,1.13371515292258e-06
-0.799999999999999,4.4,1000000000,1.14051087837424e-06
-0.799999999999999,4.5,1000000000,1.14711630007346e-06
-0.799999999999999,4.6,1000000000,1.15353438016853e-06
-0.799999999999999,4.7,1000000000,1.15976817256519e-06
-0.799999999999999,4.8,1000000000,1.16582081782091e-06
-0.799999999999999,4.9,1000000000,1.1716955366945e-06
-0.799999999999999,5,1000000000,1.17739562274642e-06
-0.699999999999999,0,1000000000,3.40542820509364e-07
-0.699999999999999,0.1,1000000000,4.37709572730832e-07
-0.699999999999999,0.2,1000000000,5.20770026586086e-07
-0.699999999999999,0.3,1000000000,5.9187572010876e-07
-0.699999999999999,0.4,1000000000,6.52955503790741e-07
-0.699999999999999,0.5,1000000000,7.05690305532761e-07
-0.699999999999999,0.6,1000000000,7.51515442457872e-07
-0.699999999999999,0.7,1000000000,7.91638707815516e-07
-0.699999999999999,0.8,1000000000,8.27065850846273e-07
-0.699999999999999,0.9,1000000000,8.58628111040387e-07
-0.699999999999999,1,1000000000,8.87008766009652e-07
-0.699999999999999,1.1,1000000000,9.12767195590944e-07
-0.699999999999999,1.2,1000000000,9.36359907022897e-07
-0.699999999999999,1.3,1000000000,9.58158489683115e-07
-0.699999999999999,1.4,1000000000,9.78464726812705e-07
-0.699999999999999,1.5,1000000000,9.975231961561e-07
-0.699999999999999,1.6,1000000000,1.0155317127644e-06
-0.699999999999999,1.7,1000000000,1.03264994793504e-06
-0.699999999999999,1.8,1000000000,1.04900652216635e-06
-0.699999999999999,1.9,1000000000,1.06470482947856e-06
-0.699999999999999,2,1000000000,1.07982781141096e-06
-0.699999999999999,2.1,1000000000,1.09444186389974e-06
-0.699999999999999,2.2,1000000000,1.10860002977954e-06
-0.699999999999999,2.3,1000000000,1.12234460373034e-06
-0.699999999999999,2.4,1000000000,1.13570925467358e-06
-0.699999999999999,2.5,1000000000,1.14872075237713e-06
-0.699999999999999,2.6,1000000000,1.16140036983146e-06
-0.699999999999999,2.7,1000000000,1.17376502033624e-06
-0.699999999999999,2.8,1000000000,1.18582817777228e-06
-0.699999999999999,2.9,1000000000,1.19760061987499e-06
-0.699999999999999,3,1000000000,1.20909102717307e-06
-0.699999999999999,3.1,1000000000,1.22030646435619e-06
-0.699999999999999,3.2,1000000000,1.23125276597784e-06
-0.699999999999999,3.3,1000000000,1.24193484440403e-06
-0.699999999999999,3.4,1000000000,1.2523569346387e-06
-0.699999999999999,3.5,1000000000,1.26252278796645e-06
-0.699999999999999,3.6,1000000000,1.27243582415018e-06
-0.699999999999999,3.7,1000000000,1.28209925011881e-06
-0.699999999999999,3.8,1000000000,1.29151615160724e-06
-0.699999999999999,3.9,1000000000,1.30068956300788e-06
-0.699999999999999,4,1000000000,1.30962251971202e-06
-0.699999999999999,4.1,1000000000,1.31831809641893e-06
-0.699999999999999,4.2,1000000000,1.32677943423905e-06
-0.699999999999999,4.3,1000000000,1.33500975888634e-06
-0.699999999999999,4.4,1000000000,1.3430123918228e-06
-0.699999999999999,4.5,1000000000,1.35079075586598e-06
-0.699999999999999,4.6,1000000000,1.3583483764843e-06
-0.699999999999999,4.7,1000000000,1.36568887977139e-06
-0.699999999999999,4.8,1000000000,1.3728159879014e-06
-0.699999999999999,4.9,1000000000,1.37973351271232e-06
-0.699999999999999,5,1000000000,1.38644534793908e-06
-0.599999999999999,0,1000000000,3.48737722540288e-07
-0.599999999999999,0.1,1000000000,4.68683467126917e-07
-0.599999999999999,0.2,1000000000,5.71926294956566e-07
-0.599999999999999,0.3,1000000000,6.60726715128799e-07
-0.599999999999999,0.4,1000000000,7.37214073826839e-07
-0.599999999999999,0.5,1000000000,8.03314748014256e-07
-0.599999999999999,0.6,1000000000,8.60721750274469e-07
-0.599999999999999,0.7,1000000000,9.1089215855618e-07
-0.599999999999999,0.8,1000000000,9.55061067158628e-07
-0.599999999999999,0.9,1000000000,9.94263855254079e-07
-0.599999999999999,1,1000000000,1.02936141837396e-06
-0.599999999999999,1.1,1000000000,1.06106519986626e-06
-0.599999999999999,1.2,1000000000,1.08996036196961e-06
-0.599999999999999,1.3,1000000000,1.11652637844553e-06
-0.599999999999999,1.4,1000000000,1.14115487543948e-06
-0.599999999999999,1.5,1000000000,1.16416483489361e-06
-0.599999999999999,1.6,1000000000,1.18581540792667e-06
-0.599999999999999,1.7,1000000000,1.2063166316666e-06
-0.599999999999999,1.8,1000000000,1.22583834342877e-06
-0.599999999999999,1.9,1000000000,1.24451756477836e-06
-0.599999999999999,2,1000000000,1.26246459800794e-06
-0.599999999999999,2.1,1000000000,1.27976804570905e-06
-0.599999999999999,2.2,1000000000,1.29649893371561e-06
-0.599999999999999,2.3,1000000000,1.31271409016084e-06
-0.599999999999999,2.4,1000000000,1.328458909165e-06
-0.599999999999999,2.5,1000000000,1.34376960673357e-06
-0.599999999999999,2.6,1000000000,1.35867505855475e-06
-0.599999999999999,2.7,1000000000,1.37319829421995e-06
-0.599999999999999,2.8,1000000000,1.3873577096133e-06
-0.599999999999999,2.9,1000000000,1.40116804850112e-06
-0.599999999999999,3,1000000000,1.41464119540345e-06
-0.599999999999999,3.1,1000000000,1.42778681438112e-06
-0.599999999999999,3.2,1000000000,1.44061286219077e-06
-0.599999999999999,3.3,1000000000,1.45312599914539e-06
-0.599999999999999,3.4,1000000000,1.46533191679505e-06
-0.599999999999999,3.5,1000000000,1.47723559806359e-06
-0.599999999999999,3.6,1000000000,1.48884152261715e-06
-0.599999999999999,3.7,1000000000,1.5001538278923e-06
-0.599999999999999,3.8,1000000000,1.51117643428787e-06
-0.599999999999999,3.9,1000000000,1.52191314144944e-06
-0.599999999999999,4,1000000000,1.53236770128824e-06
-0.599999999999999,4.1,1000000000,1.54254387232457e-06
-0.599999999999999,4.2,1000000000,1.55244545908799e-06
-0.599999999999999,4.3,1000000000,1.56207633960664e-06
-0.599999999999999,4.4,1000000000,1.57144048344799e-06
-0.599999999999999,4.5,1000000000,1.58054196230879e-06
-0.599999999999999,4.6,1000000000,1.58938495477354e-06
-0.599999999999999,4.7,1000000000,1.59797374655308e-06
-0.599999999999999,4.8,1000000000,1.60631272726398e-06
-0.599999999999999,4.9,1000000000,1.61440638460532e-06
-0.599999999999999,5,1000000000,1.62225929662347e-06
-0.499999999999999,0,1000000000,3.4084242385832e-07
-0.499999999999999,0.1,1000000000,4.87343870925127e-07
-0.499999999999999,0.2,1000000000,6.14573788213955e-07
-0.499999999999999,0.3,1000000000,7.24725229220859e-07
-0.499999999999999,0.4,1000000000,8.20016348412179e-07
-0.499999999999999,0.5,1000000000,9.02560322543376e-07
-0.499999999999999,0.6,1000000000,9.74288118309765e-07
-0.499999999999999,0.7,1000000000,1.03691228303421e-06
-0.499999999999999,0.8,1000000000,1.09191901022659e-06
-0.499999999999999,0.9,1000000000,1.14057763164328e-06
-0.499999999999999,1,1000000000,1.18395948349931e-06
-0.499999999999999,1.1,1000000000,1.22296074489779e-06
-0.499999999999999,1.2,1000000000,1.25832593374893e-06
-0.499999999999999,1.3,1000000000,1.29067021212636e-06
-0.499999999999999,1.4,1000000000,1.32049960103032e-06
-0.499999999999999,1.5,1000000000,1.34822877564805e-06
-0.499999999999999,1.6,1000000000,1.37419643299552e-06
-0.499999999999999,1.7,1000000000,1.39867838892526e-06
-0.499999999999999,1.8,1000000000,1.42189863478697e-06
-0.499999999999999,1.9,1000000000,1.44403860583113e-06
-0.499999999999999,2,1000000000,1.4652449079542e-06
-0.499999999999999,2.1,1000000000,1.48563573059067e-06
-0.499999999999999,2.2,1000000000,1.50530614929158e-06
-0.499999999999999,2.3,1000000000,1.52433249603077e-06
-0.499999999999999,2.4,1000000000,1.54277595073954e-06
-0.499999999999999,2.5,1000000000,1.56068548503844e-06
-0.499999999999999,2.6,1000000000,1.57810026902731e-06
-0.499999999999999,2.7,1000000000,1.59505163438708e-06
-0.499999999999999,2.8,1000000000,1.61156467183567e-06
-0.499999999999999,2.9,1000000000,1.62765952796972e-06
-0.499999999999999,3,1000000000,1.64335245548629e-06
-0.499999999999999,3.1,1000000000,1.65865666147326e-06
-0.499999999999999,3.2,1000000000,1.6735829906555e-06
-0.499999999999999,3.3,1000000000,1.68814047397218e-06
-0.499999999999999,3.4,1000000000,1.70233676744668e-06
-0.499999999999999,3.5,1000000000,1.71617850182459e-06
-0.499999999999999,3.6,1000000000,1.72967155974874e-06
-0.499999999999999,3.7,1000000000,1.74282129418538e-06
-0.499999999999999,3.8,1000000000,1.75563269930359e-06
-0.499999999999999,3.9,1000000000,1.76811054294761e-06
-0.499999999999999,4,1000000000,1.78025946815217e-06
-0.499999999999999,4.1,1000000000,1.79208406976769e-06
-0.499999999999999,4.2,1000000000,1.80358895113171e-06
-0.499999999999999,4.3,1000000000,1.81477876480008e-06
-0.499999999999999,4.4,1000000000,1.82565824059781e-06
-0.499999999999999,4.5,1000000000,1.83623220363591e-06
-0.499999999999999,4.6,1000000000,1.84650558443964e-06
-0.499999999999999,4.7,1000000000,1.85648342292635e-06
-0.499999999999999,4.8,1000000000,1.86617086763903e-06
-0.499999999999999,4.9,1000000000,1.87557317137142e-06
-0.499999999999999,5,1000000000,1.88469568410075e-06
-0.399999999999999,0,1000000000,3.11572070395668e-07
-0.399999999999999,0.1,1000000000,4.881439881752e-07
-0.399999999999999,0.2,1000000000,6.43178957519182e-07
-0.399999999999999,0.3,1000000000,7.78552625273877e-07
-0.399999999999999,0.4,1000000000,8.96387838682524e-07
-0.399999999999999,0.5,1000000000,9.98865083162037e-07
-0.399999999999999,0.6,1000000000,1.08808769210865e-06
-0.399999999999999,0.7,1000000000,1.16599841428482e-06
-0.399999999999999,0.8,1000000000,1.23433677699517e-06
-0.399999999999999,0.9,1000000000,1.29462534424278e-06
-0.399999999999999,1,1000000000,1.34817446066363e-06
-0.399999999999999,1.1,1000000000,1.39609755175511e-06
-0.399999999999999,1.2,1000000000,1.43933149963764e-06
-0.399999999999999,1.3,1000000000,1.47865859902005e-06
-0.399999999999999,1.4,1000000000,1.51472803390095e-06
-0.399999999999999,1.5,1000000000,1.54807577501101e-06
-0.399999999999999,1.6,1000000000,1.57914240074049e-06
-0.399999999999999,1.7,1000000000,1.60828870250514e-06
-0.399999999999999,1.8,1000000000,1.63580913585751e-06
-0.399999999999999,1.9,1000000000,1.66194328150412e-06
-0.399999999999999,2,1000000000,1.68688552516436e-06
-0.399999999999999,2.1,1000000000,1.71079317659063e-06
-0.399999999999999,2.2,1000000000,1.7337932410998e-06
-0.399999999999999,2.3,1000000000,1.75598804062126e-06
-0.399999999999999,2.4,1000000000,1.77745986082371e-06
-0.399999999999999,2.5,1000000000,1.79827477937813e-06
-0.399999999999999,2.6,1000000000,1.818485809547e-06
-0.399999999999999,2.7,1000000000,1.83813547394955e-06
-0.399999999999999,2.8,1000000000,1.85725790594949e-06
-0.399999999999999,2.9,1000000000,1.87588056077007e-06
-0.399999999999999,3,1000000000,1.89402560511916e-06
-0.399999999999999,3.1,1000000000,1.91171104267149e-06
-0.399999999999999,3.2,1000000000,1.92895162302917e-06
-0.399999999999999,3.3,1000000000,1.94575957356997e-06
-0.399999999999999,3.4,1000000000,1.96214518670182e-06
-0.399999999999999,3.5,1000000000,1.978117289289e-06
-0.399999999999999,3.6,1000000000,1.99368361623212e-06
-0.399999999999999,3.7,1000000000,2.0088511062219e-06
-0.399999999999999,3.8,1000000000,2.02362613441428e-06
-0.399999999999999,3.9,1000000000,2.03801469407884e-06
-0.399999999999999,4,1000000000,2.05202253705716e-06
-0.399999999999999,4.1,1000000000,2.06565528105014e-06
-0.399999999999999,4.2,1000000000,2.07891849026462e-06
-0.399999999999999,4.3,1000000000,2.09181773473247e-06
-0.399999999999999,4.4,1000000000,2.10435863262009e-06
-0.399999999999999,4.5,1000000000,2.11654687903479e-06
-0.399999999999999,4.6,1000000000,2.12838826417224e-06
-0.399999999999999,4.7,1000000000,2.13988868310968e-06
-0.399999999999999,4.8,1000000000,2.15105413910981e-06
-0.399999999999999,4.9,1000000000,2.16189074194269e-06
-0.399999999999999,5,1000000000,2.17240470244152e-06
-0.299999999999999,0,1000000000,2.55801662524349e-07
-0.299999999999999,0.1,1000000000,4.65269140265041e-07
-0.299999999999999,0.2,1000000000,6.51573096039832e-07
-0.299999999999999,0.3,1000000000,8.1597316323653e-07
-0.299999999999999,0.4,1000000000,9.60240515657794e-07
-0.299999999999999,0.5,1000000000,1.08643075341116e-06
-0.299999999999999,0.6,1000000000,1.19669178462398e-06
-0.299999999999999,0.7,1000000000,1.29312350591265e-06
-0.299999999999999,0.8,1000000000,1.37768747294456e-06
-0.299999999999999,0.9,1000000000,1.4521572983492e-06
-0.299999999999999,1,1000000000,1.51809872553431e-06
-0.299999999999999,1.1,1000000000,1.57686938884318e-06
-0.299999999999999,1.2,1000000000,1.62963042437394e-06
-0.299999999999999,1.3,1000000000,1.6773643415899e-06
-0.299999999999999,1.4,1000000000,1.72089545294581e-06
-0.299999999999999,1.5,1000000000,1.76091056917156e-06
-0.299999999999999,1.6,1000000000,1.79797864435835e-06
-0.299999999999999,1.7,1000000000,1.83256869425387e-06
-0.299999999999999,1.8,1000000000,1.8650657107016e-06
-0.299999999999999,1.9,1000000000,1.89578453365694e-06
-0.299999999999999,2,1000000000,1.92498177664103e-06
-0.299999999999999,2.1,1000000000,1.95286597057525e-06
-0.299999999999999,2.2,1000000000,1.97960612003186e-06
-0.299999999999999,2.3,1000000000,2.00533887126818e-06
-0.299999999999999,2.4,1000000000,2.03017448323064e-06
-0.299999999999999,2.5,1000000000,2.05420177741697e-06
-0.299999999999999,2.6,1000000000,2.07749222401612e-06
-0.299999999999999,2.7,1000000000,2.10010330249029e-06
-0.299999999999999,2.8,1000000000,2.12208125611319e-06
-0.299999999999999,2.9,1000000000,2.1434633426935e-06
-0.299999999999999,3,1000000000,2.16427966815547e-06
-0.299999999999999,3.1,1000000000,2.18455467593403e-06
-0.299999999999999,3.2,1000000000,2.2043083532384e-06
-0.299999999999999,3.3,1000000000,2.22355720502846e-06
-0.299999999999999,3.4,1000000000,2.24231503787402e-06
-0.299999999999999,3.5,1000000000,2.26059358855202e-06
-0.299999999999999,3.6,1000000000,2.27840302610769e-06
-0.299999999999999,3.7,1000000000,2.29575235099395e-06
-0.299999999999999,3.8,1000000000,2.31264971066092e-06
-0.299999999999999,3.9,1000000000,2.32910264745671e-06
-0.299999999999999,4,1000000000,2.345118291805e-06
-0.299999999999999,4.1,1000000000,2.3607035112432e-06
-0.299999999999999,4.2,1000000000,2.37586502394872e-06
-0.299999999999999,4.3,1000000000,2.39060948377849e-06
-0.299999999999999,4.4,1000000000,2.4049435425349e-06
-0.299999999999999,4.5,1000000000,2.41887389410024e-06
-0.299999999999999,4.6,1000000000,2.43240730420605e-06
-0.299999999999999,4.7,1000000000,2.44555062889095e-06
-0.299999999999999,4.8,1000000000,2.45831082411868e-06
-0.299999999999999,4.9,1000000000,2.47069494855448e-06
-0.299999999999999,5,1000000000,2.48271016111265e-06
-0.199999999999999,0,1000000000,1.69186222528544e-07
-0.199999999999999,0.1,1000000000,4.13488133053387e-07
-0.199999999999999,0.2,1000000000,6.33952426372957e-07
-0.199999999999999,0.3,1000000000,8.3095833006023e-07
-0.199999999999999,0.4,1000000000,1.00562574298935e-06
-0.199999999999999,0.5,1000000000,1.15962440439281e-06
-0.199999999999999,0.6,1000000000,1.29494801214614e-06
-0.199999999999999,0.7,1000000000,1.41371876550888e-06
-0.199999999999999,0.8,1000000000,1.51804079812671e-06
-0.199999999999999,0.9,1000000000,1.60990236194704e-06
-0.199999999999999,1,1000000000,1.69111882093633e-06
-0.199999999999999,1.1,1000000000,1.76330624610224e-06
-0.199999999999999,1.2,1000000000,1.82787601937148e-06
-0.199999999999999,1.3,1000000000,1.88604267612932e-06
-0.199999999999999,1.4,1000000000,1.93883925998034e-06
-0.199999999999999,1.5,1000000000,1.98713625630445e-06
-0.199999999999999,1.6,1000000000,2.03166156150388e-06
-0.199999999999999,1.7,1000000000,2.07301994347706e-06
-0.199999999999999,1.8,1000000000,2.11171112888684e-06
-0.199999999999999,1.9,1000000000,2.14814609687043e-06
-0.199999999999999,2,1000000000,2.1826614377755e-06
-0.199999999999999,2.1,1000000000,2.21553180304387e-06
-0.199999999999999,2.2,1000000000,2.24698056672123e-06
-0.199999999999999,2.3,1000000000,2.27718886643702e-06
-0.199999999999999,2.4,1000000000,2.30630320963629e-06
-0.199999999999999,2.5,1000000000,2.33444183095991e-06
-0.199999999999999,2.6,1000000000,2.36169997655075e-06
-0.199999999999999,2.7,1000000000,2.38815427561333e-06
-0.199999999999999,2.8,1000000000,2.41386634186283e-06
-0.199999999999999,2.9,1000000000,2.43888572948669e-06
-0.199999999999999,3,1000000000,2.46325235101973e-06
-0.199999999999999,3.1,1000000000,2.48699844871059e-06
-0.199999999999999,3.2,1000000000,2.51015019680801e-06
-0.199999999999999,3.3,1000000000,2.53272899978726e-06
-0.199999999999999,3.4,1000000000,2.55475254081184e-06
-0.199999999999999,3.5,1000000000,2.57623562556185e-06
-0.199999999999999,3.6,1000000000,2.59719085880401e-06
-0.199999999999999,3.7,1000000000,2.61762918454652e-06
-0.199999999999999,3.8,1000000000,2.6375603151735e-06
-0.199999999999999,3.9,1000000000,2.65699307041044e-06
-0.199999999999999,4,1000000000,2.67593564321328e-06
-0.199999999999999,4.1,1000000000,2.69439580656562e-06
-0.199999999999999,4.2,1000000000,2.71238107260774e-06
-0.199999999999999,4.3,1000000000,2.72989881342071e-06
-0.199999999999999,4.4,1000000000,2.746956351056e-06
-0.199999999999999,4.5,1000000000,2.76356102299591e-06
-0.199999999999999,4.6,1000000000,2.77972022806608e-06
-0.199999999999999,4.7,1000000000,2.79544145687811e-06
-0.199999999999999,4.8,1000000000,2.81073231011422e-06
-0.199999999999999,4.9,1000000000,2.82560050732753e-06
-0.199999999999999,5,1000000000,2.84005388842683e-06
-0.0999999999999994,0,1000000000,4.85967123796209e-08
-0.0999999999999994,0.1,1000000000,3.778951018459e-07
-0.0999999999999994,0.2,1000000000,6.84180168571705e-07
-0.0999999999999994,0.3,1000000000,9.67271778379871e-07
-0.0999999999999994,0.4,1000000000,1.22768496008401e-06
-0.0999999999999994,0.5,1000000000,1.46670234866227e-06
-0.0999999999999994,0.6,1000000000,1.68618660125725e-06
-0.0999999999999994,0.7,1000000000,1.88835212317854e-06
-0.0999999999999994,0.8,1000000000,2.07556285007615e-06
-0.0999999999999994,0.9,1000000000,2.25017634476159e-06
-0.0999999999999994,1,1000000000,2.41443582700735e-06
-0.0999999999999994,1.1,1000000000,2.57040356878637e-06
-0.0999999999999994,1.2,1000000000,2.7199263138772e-06
-0.0999999999999994,1.3,1000000000,2.86462353186065e-06
-0.0999999999999994,1.4,1000000000,3.00589079381709e-06
-0.0999999999999994,1.5,1000000000,3.14491238847225e-06
-0.0999999999999994,1.6,1000000000,3.28267898761693e-06
-0.0999999999999994,1.7,1000000000,3.42000753163036e-06
-0.0999999999999994,1.8,1000000000,3.55756151917504e-06
-0.0999999999999994,1.9,1000000000,3.69587059950899e-06
-0.0999999999999994,2,1000000000,3.835348849685e-06
-0.0999999999999994,2.1,1000000000,3.97631143545988e-06
-0.0999999999999994,2.2,1000000000,4.11898955473105e-06
-0.0999999999999994,2.3,1000000000,4.26354368344049e-06
-0.0999999999999994,2.4,1000000000,4.41007521288281e-06
-0.0999999999999994,2.5,1000000000,4.55863660280812e-06
-0.0999999999999994,2.6,1000000000,4.70924018912432e-06
-0.0999999999999994,2.7,1000000000,4.86186578672461e-06
-0.0999999999999994,2.8,1000000000,5.01646722246736e-06
-0.0999999999999994,2.9,1000000000,5.17297792401513e-06
-0.0999999999999994,3,1000000000,5.33131567926634e-06
-0.0999999999999994,3.1,1000000000,5.49138666983681e-06
-0.0999999999999994,3.2,1000000000,5.65308887102622e-06
-0.0999999999999994,3.3,1000000000,5.81631490047465e-06
-0.0999999999999994,3.4,1000000000,5.98095438831305e-06
-0.0999999999999994,3.5,1000000000,6.14689593314089e-06
-0.0999999999999994,3.6,1000000000,6.31402870055339e-06
-0.0999999999999994,3.7,1000000000,6.48224371415865e-06
-0.0999999999999994,3.8,1000000000,6.65143488296168e-06
-0.0999999999999994,3.9,1000000000,6.82149980363348e-06
-0.0999999999999994,4,1000000000,6.99234037134865e-06
-0.0999999999999994,4.1,1000000000,7.16386322866754e-06
-0.0999999999999994,4.2,1000000000,7.3359800781274e-06
-0.0999999999999994,4.3,1000000000,7.5086078808514e-06
-0.0999999999999994,4.4,1000000000,7.68166896052973e-06
-0.0999999999999994,4.5,1000000000,7.8550910294882e-06
-0.0999999999999994,4.6,1000000000,8.02880715122051e-06
-0.0999999999999994,4.7,1000000000,8.20275565177239e-06
-0.0999999999999994,4.8,1000000000,8.37687999051828e-06
-0.0999999999999994,4.9,1000000000,8.55112859929208e-06
-0.0999999999999994,5,1000000000,8.72545469755847e-06
6.38378239159465e-16,0,1000000000,-1.0866873253875e-07
6.38378239159465e-16,0.1,1000000000,3.81716492787632e-06
6.38378239159465e-16,0.2,1000000000,7.75281588678835e-06
6.38378239159465e-16,0.3,1000000000,1.17169230894063e-05
6.38378239159465e-16,0.4,1000000000,1.57273455767602e-05
6.38378239159465e-16,0.5,1000000000,1.98021328125429e-05
6.38378239159465e-16,0.6,1000000000,2.39594009388571e-05
6.38378239159465e-16,0.7,1000000000,2.82169576169283e-05
6.38378239159465e-16,0.8,1000000000,3.25918988770848e-05
6.38378239159465e-16,0.9,1000000000,3.71002495413613e-05
6.38378239159465e-16,1,1000000000,4.17566722448495e-05
6.38378239159465e-16,1.1,1000000000,4.65742506957407e-05
6.38378239159465e-16,1.2,1000000000,5.15643434247145e-05
6.38378239159465e-16,1.3,1000000000,5.67365001077624e-05
6.38378239159465e-16,1.4,1000000000,6.2098431325194e-05
6.38378239159465e-16,1.5,1000000000,6.76560228752728e-05
6.38378239159465e-16,1.6,1000000000,7.3413386583679e-05
6.38378239159465e-16,1.7,1000000000,7.93729404647625e-05
6.38378239159465e-16,1.8,1000000000,8.55355119071402e-05
6.38378239159465e-16,1.9,1000000000,9.19004582416731e-05
6.38378239159465e-16,2,1000000000,9.8465799634017e-05
