VGS,VDS,DC_IDS_i_0____
0.8,1.03,0.0388922683730144
0.8,1.04,0.0389100430623171
0.8,1.05,0.0389267691301283
0.8,1.06,0.0389425280536149
0.8,1.07,0.0389573952544391
0.8,1.08,0.03897144049715
0.8,1.09,0.0389847282694483
0.8,1.1,0.0389973181438117
0.8,1.11,0.0390092651202615
0.8,1.12,0.0390206199502858
0.8,1.13,0.0390314294421382
0.8,1.14,0.0390417367478814
0.8,1.15,0.0390515816326772
0.8,1.16,0.0390610007269161
0.8,1.17,0.0390700277618525
0.8,1.18,0.0390786937894607
0.8,1.19,0.0390870273872611
0.8,1.2,0.039095054848881
0.8,1.21,0.0391028003611229
0.8,1.22,0.0391102861683072
0.8,1.23,0.039117532724643
0.8,1.24,0.0391245588353666
0.8,1.25,0.039131381787359
0.8,1.26,0.0391380174699303
0.8,1.27,0.0391444804864307
0.8,1.28,0.0391507842573132
0.8,1.29,0.0391569411152456
0.8,1.3,0.0391629623928351
0.8,1.31,0.0391688585034971
0.8,1.32,0.0391746390159688
0.8,1.33,0.0391803127229371
0.8,1.34,0.0391858877042199
0.8,1.35,0.0391913713849129
0.8,1.36,0.0391967705888832
0.8,1.37,0.03920209158797
0.8,1.38,0.0392073401472159
0.8,1.39,0.039212521566455
0.8,1.4,0.0392176407185213
0.8,1.41,0.0392227020843588
0.8,1.42,0.0392277097852736
0.8,1.43,0.039232667612554
0.8,1.44,0.0392375790546715
0.8,1.45,0.0392424473222531
0.8,1.46,0.0392472753710075
0.8,1.47,0.039252065922768
0.8,1.48,0.0392568214848043
0.8,1.49,0.0392615443675457
0.8,1.5,0.0392662367008424
0.8,1.51,0.0392709004488854
0.8,1.52,0.0392755374238943
0.8,1.53,0.0392801492986731
0.8,1.54,0.039284737618128
0.8,1.55,0.0392893038098308
0.8,1.56,0.0392938491937077
0.8,1.57,0.0392983749909244
0.8,1.58,0.0393028823320349
0.8,1.59,0.039307372264453
0.8,1.6,0.039311845759304
0.8,1.61,0.039316303717707
0.8,1.62,0.0393207469765351
0.8,1.63,0.0393251763136965
0.8,1.64,0.0393295924529762
0.8,1.65,0.0393339960684755
0.8,1.66,0.0393383877886806
0.8,1.67,0.0393427682001941
0.8,1.68,0.039347137851154
0.8,1.69,0.039351497254369
0.8,1.7,0.039355846890192
0.8,1.71,0.0393601872091542
0.8,1.72,0.0393645186343792
0.8,1.73,0.0393688415637958
0.8,1.74,0.039373156372167
0.8,1.75,0.039377463412948
0.8,1.76,0.0393817630199907
0.8,1.77,0.0393860555091049
0.8,1.78,0.0393903411794894
0.8,1.79,0.0393946203150434
0.8,1.8,0.0393988931855685
0.8,1.81,0.0394031600478699
0.8,1.82,0.039407421146766
0.8,1.83,0.0394116767160127
0.8,1.84,0.0394159269791516
0.8,1.85,0.0394201721502859
0.8,1.86,0.0394244124347922
0.8,1.87,0.0394286480299726
0.8,1.88,0.0394328791256515
0.8,1.89,0.0394371059047236
0.8,1.9,0.0394413285436547
0.8,1.91,0.0394455472129414
0.8,1.92,0.039449762077532
0.8,1.93,0.0394539732972117
0.8,1.94,0.0394581810269562
0.8,1.95,0.0394623854172554
0.8,1.96,0.0394665866144094
0.8,1.97,0.0394707847608001
0.8,1.98,0.0394749799951404
0.8,1.99,0.0394791724527019
0.8,2,0.0394833622655233
0.8,2.01,0.0394875495626024
0.8,2.02,0.0394917344700707
0.8,2.03,0.039495917111354
0.8,2.04,0.0395000976073199
0.8,2.05,0.0395042760764121
0.8,2.06,0.0395084526347743
0.8,2.07,0.039512627396363
0.8,2.08,0.0395168004730514
0.8,2.09,0.0395209719747244
0.8,2.1,0.0395251420093659
0.8,2.11,0.0395293106831388
0.8,2.12,0.0395334781004579
0.8,2.13,0.0395376443640576
0.8,2.14,0.0395418095750532
0.8,2.15,0.0395459738329981
0.8,2.16,0.0395501372359352
0.8,2.17,0.0395542998804452
0.8,2.18,0.0395584618616903
0.8,2.19,0.0395626232734546
0.8,2.2,0.0395667842081813
0.8,2.21,0.0395709447570072
0.8,2.22,0.0395751050097937
0.8,2.23,0.0395792650551566
0.8,2.24,0.0395834249804924
0.8,2.25,0.0395875848720035
0.8,2.26,0.039591744814721
0.8,2.27,0.0395959048925263
0.8,2.28,0.0396000651881705
0.8,2.29,0.039604225783293
0.8,2.29999999999999,0.0396083867584387
0.8,2.30999999999999,0.0396125481930737
0.8,2.31999999999999,0.0396167101656004
0.8,2.32999999999999,0.0396208727533713
0.8,2.33999999999999,0.0396250360327024
0.8,2.34999999999999,0.0396292000788851
0.8,2.35999999999999,0.0396333649661982
0.8,2.36999999999999,0.0396375307679188
0.8,2.37999999999999,0.0396416975563323
0.8,2.38999999999999,0.039645865402743
0.8,2.39999999999999,0.0396500343774828
0.8,2.40999999999999,0.0396542045499206
0.8,2.41999999999999,0.0396583759884709
0.8,2.42999999999999,0.039662548760602
0.8,2.43999999999999,0.0396667229328439
0.8,2.44999999999999,0.0396708985707962
0.8,2.45999999999999,0.0396750757391352
0.8,2.46999999999999,0.0396792545016218
0.8,2.47999999999999,0.0396834349211077
0.8,2.48999999999999,0.0396876170595431
0.8,2.49999999999999,0.0396918009779829
0.8,2.50999999999999,0.0396959867365935
0.8,2.51999999999999,0.0397001743946593
0.8,2.52999999999999,0.0397043640105892
0.8,2.53999999999999,0.0397085556419226
0.8,2.54999999999999,0.039712749345336
0.8,2.55999999999999,0.0397169451766489
0.8,2.56999999999999,0.0397211431908301
0.8,2.57999999999999,0.0397253434420037
0.8,2.58999999999999,0.0397295459834551
0.8,2.59999999999999,0.0397337508676372
0.8,2.60999999999999,0.039737958146176
0.8,2.61999999999999,0.0397421678698771
0.8,2.62999999999999,0.0397463800887312
0.8,2.63999999999999,0.0397505948519203
0.8,2.64999999999999,0.0397548122078236
0.8,2.65999999999999,0.0397590322040231
0.8,2.66999999999999,0.0397632548873102
0.8,2.67999999999999,0.0397674803036911
0.8,2.68999999999999,0.039771708498393
0.8,2.69999999999999,0.0397759395158699
0.8,2.70999999999999,0.0397801733998087
0.8,2.71999999999999,0.0397844101931348
0.8,2.72999999999999,0.0397886499380189
0.8,2.73999999999999,0.0397928926758821
0.8,2.74999999999999,0.0397971384474022
0.8,2.75999999999999,0.03980138729252
0.8,2.76999999999998,0.0398056392504448
0.8,2.77999999999998,0.0398098943596611
0.8,2.78999999999998,0.0398141526579337
0.8,2.79999999999998,0.0398184141823147
0.8,2.80999999999998,0.0398226789691489
0.8,2.81999999999998,0.0398269470540803
0.8,2.82999999999998,0.0398312184720578
0.8,2.83999999999998,0.0398354932573416
0.8,2.84999999999998,0.0398397714435089
0.8,2.85999999999998,0.0398440530634604
0.8,2.86999999999998,0.0398483381494262
0.8,2.87999999999998,0.039852626732972
0.8,2.88999999999998,0.0398569188450048
0.8,2.89999999999998,0.0398612145157797
0.8,2.90999999999998,0.0398655137749054
0.8,2.91999999999998,0.0398698166513506
0.8,2.92999999999998,0.0398741231734501
0.8,2.93999999999998,0.0398784333689105
0.8,2.94999999999998,0.0398827472648172
0.8,2.95999999999998,0.0398870648876393
0.8,2.96999999999998,0.0398913862632367
0.8,2.97999999999998,0.0398957114168657
0.8,2.98999999999998,0.039900040373185
0.8,2.99999999999998,0.0399043731562622
0.8,3.00999999999998,0.0399087097895793
0.8,3.01999999999998,0.0399130502960391
0.8,3.02999999999998,0.0399173946979711
0.8,3.03999999999998,0.0399217430171376
0.8,3.04999999999998,0.0399260952747398
0.8,3.05999999999998,0.0399304514914232
0.8,3.06999999999998,0.0399348116872846
0.8,3.07999999999998,0.039939175881877
0.8,3.08999999999998,0.0399435440942161
0.8,3.09999999999998,0.0399479163427864
0.8,3.10999999999998,0.0399522926455464
0.8,3.11999999999998,0.0399566730199352
0.8,3.12999999999998,0.039961057482878
0.8,3.13999999999998,0.0399654460507918
0.8,3.14999999999998,0.0399698387395917
0.8,3.15999999999998,0.0399742355646961
0.8,3.16999999999998,0.039978636541033
0.8,3.17999999999998,0.0399830416830453
0.8,3.18999999999998,0.0399874510046967
0.8,3.19999999999998,0.0399918645194775
0.8,3.20999999999998,0.0399962822404101
0.8,3.21999999999998,0.0400007041800545
0.8,3.22999999999998,0.0400051303505144
0.8,3.23999999999997,0.040009560763442
0.8,3.24999999999997,0.0400139954300445
0.8,3.25999999999997,0.0400184343610887
0.8,3.26999999999997,0.0400228775669068
0.8,3.27999999999997,0.0400273250574024
0.8,3.28999999999997,0.040031776842055
0.8,3.29999999999997,0.0400362329299259
0.8,3.30999999999997,0.0400406933296635
0.8,3.31999999999997,0.0400451580495087
0.8,3.32999999999997,0.0400496270973
0.8,3.33999999999997,0.0400541004804786
0.8,3.34999999999997,0.0400585782060941
0.8,3.35999999999997,0.0400630602808094
0.8,3.36999999999997,0.0400675467109056
0.8,3.37999999999997,0.0400720375022877
0.8,3.38999999999997,0.040076532660489
0.8,3.39999999999997,0.0400810321906768
0.8,3.40999999999997,0.0400855360976567
0.8,3.41999999999997,0.0400900443858782
0.8,3.42999999999997,0.0400945570594392
0.8,3.43999999999997,0.0400990741220912
0.8,3.44999999999997,0.0401035955772438
0.8,3.45999999999997,0.0401081214279698
0.8,3.46999999999997,0.0401126516770098
0.8,3.47999999999997,0.0401171863267771
0.8,3.48999999999997,0.0401217253793623
0.8,3.49999999999997,0.0401262688365377
0.8,3.50999999999997,0.0401308166997627
0.8,3.51999999999997,0.0401353689701872
0.8,3.52999999999997,0.0401399256486575
0.8,3.53999999999997,0.0401444867357194
0.8,3.54999999999997,0.040149052231624
0.8,3.55999999999997,0.0401536221363311
0.8,3.56999999999997,0.040158196449514
0.8,3.57999999999997,0.0401627751705641
0.8,3.58999999999997,0.0401673582985947
0.8,3.59999999999997,0.0401719458324454
0.8,3.60999999999997,0.0401765377706867
0.8,3.61999999999997,0.0401811341116238
0.8,3.62999999999997,0.0401857348533008
0.8,3.63999999999997,0.0401903399935049
0.8,3.64999999999997,0.0401949495297706
0.8,3.65999999999997,0.0401995634593834
0.8,3.66999999999997,0.0402041817793841
0.8,3.67999999999997,0.0402088044865725
0.8,3.68999999999997,0.0402134315775117
0.8,3.69999999999997,0.0402180630485313
0.8,3.70999999999996,0.040222698895732
0.8,3.71999999999996,0.0402273391149891
0.8,3.72999999999996,0.040231983701956
0.8,3.73999999999996,0.0402366326520682
0.8,3.74999999999996,0.040241285960547
0.8,3.75999999999996,0.040245943622403
0.8,3.76999999999996,0.0402506056324399
0.8,3.77999999999996,0.0402552719852578
0.8,3.78999999999996,0.0402599426752569
0.8,3.79999999999996,0.0402646176966412
0.8,3.80999999999996,0.0402692970434213
0.8,3.81999999999996,0.0402739807094187
0.8,3.82999999999996,0.0402786686882684
0.8,3.83999999999996,0.0402833609734228
0.8,3.84999999999996,0.0402880575581547
0.8,3.85999999999996,0.0402927584355606
0.8,3.86999999999996,0.040297463598564
0.8,3.87999999999996,0.0403021730399186
0.8,3.88999999999996,0.0403068867522116
0.8,3.89999999999996,0.0403116047278665
0.8,3.90999999999996,0.0403163269591464
0.8,3.91999999999996,0.040321053438157
0.8,3.92999999999996,0.0403257841568497
0.8,3.93999999999996,0.0403305191070245
0.8,3.94999999999996,0.040335258280333
0.8,3.95999999999996,0.0403400016682812
0.8,3.96999999999996,0.0403447492622326
0.8,3.97999999999996,0.0403495010534109
0.8,3.98999999999996,0.0403542570329026
0.8,3.99999999999996,0.0403590171916604
0.8,4.00999999999996,0.0403637815205051
0.8,4.01999999999996,0.0403685500101292
0.8,4.02999999999996,0.0403733226510989
0.8,4.03999999999996,0.040378099433857
0.8,4.04999999999996,0.0403828803487256
0.8,4.05999999999996,0.0403876653859084
0.8,4.06999999999996,0.0403924545354936
0.8,4.07999999999996,0.0403972477874562
0.8,4.08999999999996,0.0404020451316605
0.8,4.09999999999996,0.0404068465578626
0.8,4.10999999999996,0.0404116520557128
0.8,4.11999999999996,0.0404164616147582
0.8,4.12999999999996,0.0404212752244444
0.8,4.13999999999996,0.0404260928741188
0.8,4.14999999999996,0.0404309145530321
0.8,4.15999999999996,0.0404357402503408
0.8,4.16999999999996,0.0404405699551098
0.8,4.17999999999996,0.0404454036563141
0.8,4.18999999999996,0.0404502413428413
0.8,4.19999999999995,0.0404550830034935
0.8,4.20999999999995,0.0404599286269898
0.8,4.21999999999995,0.0404647782019679
0.8,4.22999999999995,0.0404696317169868
0.8,4.23999999999995,0.0404744891605282
0.8,4.24999999999995,0.0404793505209988
0.8,4.25999999999995,0.0404842157867326
0.8,4.26999999999995,0.0404890849459921
0.8,4.27999999999995,0.040493957986971
0.8,4.28999999999995,0.0404988348977956
0.8,4.29999999999995,0.0405037156665271
0.8,4.30999999999995,0.0405086002811629
0.8,4.31999999999995,0.0405134887296391
0.8,4.32999999999995,0.0405183809998315
0.8,4.33999999999995,0.0405232770795581
0.8,4.34999999999995,0.0405281769565807
0.8,4.35999999999995,0.0405330806186062
0.8,4.36999999999995,0.0405379880532888
0.8,4.37999999999995,0.0405428992482315
0.8,4.38999999999995,0.0405478141909874
0.8,4.39999999999995,0.0405527328690621
0.8,4.40999999999995,0.0405576552699147
0.8,4.41999999999995,0.0405625813809594
0.8,4.42999999999995,0.0405675111895675
0.8,4.43999999999995,0.0405724446830683
0.8,4.44999999999995,0.0405773818487514
0.8,4.45999999999995,0.0405823226738674
0.8,4.46999999999995,0.0405872671456298
0.8,4.47999999999995,0.0405922152512165
0.8,4.48999999999995,0.040597166977771
0.8,4.49999999999995,0.040602122312404
0.8,4.50999999999995,0.0406070812421944
0.8,4.51999999999995,0.0406120437541915
0.8,4.52999999999995,0.0406170098354152
0.8,4.53999999999995,0.0406219794728584
0.8,4.54999999999995,0.0406269526534874
0.8,4.55999999999995,0.040631929364244
0.8,4.56999999999995,0.040636909592046
0.8,4.57999999999995,0.0406418933237892
0.8,4.58999999999995,0.0406468805463478
0.8,4.59999999999995,0.0406518712465764
0.8,4.60999999999995,0.0406568654113106
0.8,4.61999999999995,0.0406618630273684
0.8,4.62999999999995,0.0406668640815514
0.8,4.63999999999995,0.0406718685606459
0.8,4.64999999999995,0.0406768764514239
0.8,4.65999999999995,0.0406818877406441
0.8,4.66999999999994,0.0406869024150535
0.8,4.67999999999994,0.0406919204613879
0.8,4.68999999999994,0.0406969418663731
0.8,4.69999999999994,0.040701966616726
0.8,4.70999999999994,0.0407069946991555
0.8,4.71999999999994,0.0407120261003639
0.8,4.72999999999994,0.0407170608070471
0.8,4.73999999999994,0.0407220988058962
0.8,4.74999999999994,0.0407271400835983
0.8,4.75999999999994,0.0407321846268372
0.8,4.76999999999994,0.0407372324222946
0.8,4.77999999999994,0.0407422834566508
0.8,4.78999999999994,0.0407473377165857
0.8,4.79999999999994,0.0407523951887796
0.8,4.80999999999994,0.0407574558599141
0.8,4.81999999999994,0.0407625197166727
0.8,4.82999999999994,0.0407675867457422
0.8,4.83999999999994,0.0407726569338128
0.8,4.84999999999994,0.0407777302675793
0.8,4.85999999999994,0.0407828067337419
0.8,4.86999999999994,0.0407878863190068
0.8,4.87999999999994,0.0407929690100869
0.8,4.88999999999994,0.0407980547937029
0.8,4.89999999999994,0.0408031436565835
0.8,4.90999999999994,0.0408082355854667
0.8,4.91999999999994,0.0408133305671
0.8,4.92999999999994,0.0408184285882412
0.8,4.93999999999994,0.0408235296356593
0.8,4.94999999999994,0.0408286336961349
0.8,4.95999999999994,0.0408337407564612
0.8,4.96999999999994,0.0408388508034439
0.8,4.97999999999994,0.040843963823903
0.8,4.98999999999994,0.040849079804672
0.8,5,0.0408541987325998
0.900000000000001,0,-0.000163876823801553
0.900000000000001,0.01,0.000648980268542533
0.900000000000001,0.02,0.00146004002754938
0.900000000000001,0.03,0.00226919116326555
0.900000000000001,0.04,0.00307631802554205
0.900000000000001,0.05,0.00388130061319365
0.900000000000001,0.06,0.0046840145721764
0.900000000000001,0.07,0.00548433118317038
0.900000000000001,0.08,0.006282117338988
0.900000000000001,0.09,0.00707723551225803
0.900000000000001,0.1,0.00786954371386381
0.900000000000001,0.11,0.00865889544264308
0.900000000000001,0.12,0.00944513962688724
0.900000000000001,0.13,0.0102281205582122
0.900000000000001,0.14,0.0110076778184123
0.900000000000001,0.15,0.0117836461999559
0.900000000000001,0.16,0.012555855620834
0.900000000000001,0.17,0.0133241310345411
0.900000000000001,0.18,0.0140882923360418
0.900000000000001,0.19,0.0148481542646688
0.900000000000001,0.2,0.0156035263050037
0.900000000000001,0.21,0.0163542125869165
0.900000000000001,0.22,0.0171000117860837
0.900000000000001,0.23,0.0178407170264704
0.900000000000001,0.24,0.0185761157864534
0.900000000000001,0.25,0.0193059898104794
0.900000000000001,0.26,0.0200301150284003
0.900000000000001,0.27,0.0207482614849045
0.900000000000001,0.28,0.0214601932817798
0.900000000000001,0.29,0.0221656685360891
0.900000000000001,0.3,0.022864439357732
0.900000000000001,0.31,0.0235562518502889
0.900000000000001,0.32,0.0242408461395154
0.900000000000001,0.33,0.0249179564343589
0.900000000000001,0.34,0.0255873111259149
0.900000000000001,0.35,0.0262486329303192
0.900000000000001,0.36,0.0269016390821779
0.900000000000001,0.37,0.0275460415857595
0.900000000000001,0.38,0.0281815475318077
0.900000000000001,0.39,0.0288078594884464
0.900000000000001,0.4,0.0294246759752361
0.900000000000001,0.41,0.0300316920299611
0.900000000000001,0.42,0.030628599878148
0.900000000000001,0.43,0.0312150897155968
0.900000000000001,0.44,0.0317908506142907
0.900000000000001,0.45,0.0323555715618823
0.900000000000001,0.46,0.0329089426444587
0.900000000000001,0.47,0.0334506563813947
0.900000000000001,0.48,0.0339804092197262
0.900000000000001,0.49,0.034497903193531
0.900000000000001,0.5,0.0350028477512088
0.900000000000001,0.51,0.0354949617502328
0.900000000000001,0.52,0.035973975614844
0.900000000000001,0.53,0.0364396336472379
0.900000000000001,0.54,0.0368916964770701
0.900000000000001,0.55,0.0373299436276258
0.900000000000001,0.56,0.0377541761698833
0.900000000000001,0.57,0.0381642194281443
0.900000000000001,0.58,0.0385599256931821
0.900000000000001,0.59,0.0389411768913261
0.900000000000001,0.6,0.0393078871510061
0.900000000000001,0.61,0.0396600052025208
0.900000000000001,0.62,0.0399975165427259
0.900000000000001,0.63,0.0403204452945037
0.900000000000001,0.64,0.04062885569178
0.900000000000001,0.65,0.0409228531249059
0.900000000000001,0.66,0.0412025846886564
0.900000000000001,0.67,0.0414682391859574
0.900000000000001,0.68,0.0417200465545076
0.900000000000001,0.69,0.0419582767002397
0.900000000000001,0.7,0.0421832377402973
0.900000000000001,0.71,0.0423952736779401
0.900000000000001,0.72,0.0425947615513984
0.900000000000001,0.73,0.0427821081170031
0.900000000000001,0.74,0.0429577461427989
0.900000000000001,0.75,0.0431221304013203
0.900000000000001,0.76,0.0432757334585705
0.900000000000001,0.77,0.0434190413600585
0.900000000000001,0.78,0.0435525493139775
0.900000000000001,0.79,0.0436767574665059
0.900000000000001,0.8,0.0437921668553468
0.900000000000001,0.81,0.0438992756157818
0.900000000000001,0.820000000000001,0.0439985754996125
0.900000000000001,0.83,0.0440905487523613
0.900000000000001,0.840000000000001,0.044175665378918
0.900000000000001,0.850000000000001,0.0442543808132575
0.900000000000001,0.860000000000001,0.0443271339945627
0.900000000000001,0.870000000000001,0.0443943458405374
0.900000000000001,0.880000000000001,0.0444564180991664
0.900000000000001,0.890000000000001,0.0445137325527853
0.900000000000001,0.900000000000001,0.0445666505430306
0.900000000000001,0.91,0.0446155127819056
0.900000000000001,0.920000000000001,0.0446606394125929
0.900000000000001,0.930000000000001,0.0447023302835087
0.900000000000001,0.940000000000001,0.0447408654001274
0.900000000000001,0.950000000000001,0.0447765055210406
0.900000000000001,0.960000000000001,0.0448094928672767
0.900000000000001,0.970000000000001,0.044840051916869
0.900000000000001,0.980000000000001,0.0448683902598302
0.900000000000001,0.990000000000001,0.0448946994919066
0.900000000000001,1,0.0449191561286207
0.900000000000001,1.01,0.0449419225240942
0.900000000000001,1.02,0.0449631477818905
0.900000000000001,1.03,0.0449829686476174
0.900000000000001,1.04,0.0450015103752427
0.900000000000001,1.05,0.0450188875610215
0.900000000000001,1.06,0.0450352049406025
0.900000000000001,1.07,0.0450505581462962
0.900000000000001,1.08,0.0450650344226748
0.900000000000001,1.09,0.0450787132996428
0.900000000000001,1.1,0.0450916672229054
0.900000000000001,1.11,0.0451039621423855
0.900000000000001,1.12,0.0451156580596219
0.900000000000001,1.13,0.0451268095355472
0.900000000000001,1.14,0.0451374661603067
0.900000000000001,1.15,0.0451476729869609
0.900000000000001,1.16,0.0451574709310277
0.900000000000001,1.17,0.0451668971378787
0.900000000000001,1.18,0.0451759853200188
0.900000000000001,1.19,0.0451847660662582
0.900000000000001,1.2,0.0451932671247422
0.900000000000001,1.21,0.0452015136617364
0.900000000000001,1.22,0.0452095284979905
0.900000000000001,1.23,0.0452173323244099
0.900000000000001,1.24,0.0452249438986759
0.900000000000001,1.25,0.0452323802243531
0.900000000000001,1.26,0.0452396567139282
0.900000000000001,1.27,0.0452467873371249
0.900000000000001,1.28,0.0452537847557458
0.900000000000001,1.29,0.0452606604462006
0.900000000000001,1.3,0.0452674248107918
0.900000000000001,1.31,0.0452740872787451
0.900000000000001,1.32,0.0452806563978978
0.900000000000001,1.33,0.0452871399178635
0.900000000000001,1.34,0.0452935448654773
0.900000000000001,1.35,0.0452998776131726
0.900000000000001,1.36,0.0453061439409684
0.900000000000001,1.37,0.0453123490926394
0.900000000000001,1.38,0.0453184978266031
0.900000000000001,1.39,0.0453245944620157
0.900000000000001,1.4,0.0453306429205165
0.900000000000001,1.41,0.045336646764029
0.900000000000001,1.42,0.0453426092289842
0.900000000000001,1.43,0.0453485332573016
0.900000000000001,1.44,0.0453544215244308
0.900000000000001,1.45,0.0453602764647315
0.900000000000001,1.46,0.0453661002944406
0.900000000000001,1.47,0.0453718950324545
0.900000000000001,1.48,0.0453776625191336
0.900000000000001,1.49,0.0453834044333145
0.900000000000001,1.5,0.0453891223077015
0.900000000000001,1.51,0.0453948175427891
0.900000000000001,1.52,0.0454004914194561
0.900000000000001,1.53,0.0454061451103572
0.900000000000001,1.54,0.0454117796902263
0.900000000000001,1.55,0.0454173961451944
0.900000000000001,1.56,0.045422995381218
0.900000000000001,1.57,0.0454285782316993
0.900000000000001,1.58,0.0454341454643788
0.900000000000001,1.59,0.0454396977875674
0.900000000000001,1.6,0.0454452358557811
0.900000000000001,1.61,0.0454507602748369
0.900000000000001,1.62,0.0454562716064596
0.900000000000001,1.63,0.0454617703724469
0.900000000000001,1.64,0.0454672570584352
0.900000000000001,1.65,0.0454727321173039
0.900000000000001,1.66,0.0454781959722529
0.900000000000001,1.67,0.0454836490195845
0.900000000000001,1.68,0.0454890916312181
0.900000000000001,1.69,0.0454945241569628
0.900000000000001,1.7,0.0454999469265719
0.900000000000001,1.71,0.0455053602515993
0.900000000000001,1.72,0.0455107644270771
0.900000000000001,1.73,0.0455161597330319
0.900000000000001,1.74,0.0455215464358542
0.900000000000001,1.75,0.0455269247895369
0.900000000000001,1.76,0.0455322950367925
0.900000000000001,1.77,0.0455376574100637
0.900000000000001,1.78,0.0455430121324357
0.900000000000001,1.79,0.0455483594184599
0.900000000000001,1.8,0.0455536994748985
0.900000000000001,1.81,0.0455590325013958
0.900000000000001,1.82,0.0455643586910853
0.900000000000001,1.83,0.045569678231137
0.900000000000001,1.84,0.0455749913032516
0.900000000000001,1.85,0.0455802980841069
0.900000000000001,1.86,0.0455855987457598
0.900000000000001,1.87,0.0455908934560095
0.900000000000001,1.88,0.0455961823787249
0.900000000000001,1.89,0.0456014656741399
0.900000000000001,1.9,0.0456067434991196
0.900000000000001,1.91,0.0456120160074003
0.900000000000001,1.92,0.0456172833498054
0.900000000000001,1.93,0.0456225456744407
0.900000000000001,1.94,0.0456278031268691
0.900000000000001,1.95,0.0456330558502695
0.900000000000001,1.96,0.045638303985578
0.900000000000001,1.97,0.0456435476716163
0.900000000000001,1.98,0.0456487870452069
0.900000000000001,1.99,0.0456540222412761
0.900000000000001,2,0.0456592533929474
0.900000000000001,2.01,0.0456644806316249
0.900000000000001,2.02,0.0456697040870681
0.900000000000001,2.03,0.0456749238874596
0.900000000000001,2.04,0.0456801401594656
0.900000000000001,2.05,0.0456853530282895
0.900000000000001,2.06,0.0456905626177214
0.900000000000001,2.07,0.045695769050181
0.900000000000001,2.08,0.0457009724467566
0.900000000000001,2.09,0.0457061729272408
0.900000000000001,2.1,0.0457113706101607
0.900000000000001,2.11,0.0457165656128069
0.900000000000001,2.12,0.0457217580512577
0.900000000000001,2.13,0.045726948040402
0.900000000000001,2.14,0.0457321356939591
0.900000000000001,2.15,0.0457373211244969
0.900000000000001,2.16,0.0457425044434472
0.900000000000001,2.17,0.0457476857611207
0.900000000000001,2.18,0.0457528651867196
0.900000000000001,2.19,0.0457580428283488
0.900000000000001,2.2,0.0457632187930264
0.900000000000001,2.21,0.045768393186693
0.900000000000001,2.22,0.0457735661142194
0.900000000000001,2.23,0.0457787376794149
0.900000000000001,2.24,0.0457839079850333
0.900000000000001,2.25,0.0457890771327791
0.900000000000001,2.26,0.0457942452233135
0.900000000000001,2.27,0.0457994123562586
0.900000000000001,2.28,0.045804578630203
0.900000000000001,2.29,0.045809744142705
0.900000000000001,2.29999999999999,0.0458149089902976
0.900000000000001,2.30999999999999,0.0458200732684911
0.900000000000001,2.31999999999999,0.0458252370717776
0.900000000000001,2.32999999999999,0.0458304004936336
0.900000000000001,2.33999999999999,0.0458355636265232
0.900000000000001,2.34999999999999,0.0458407265619016
0.900000000000001,2.35999999999999,0.0458458893902173
0.900000000000001,2.36999999999999,0.0458510522009157
0.900000000000001,2.37999999999999,0.0458562150824413
0.900000000000001,2.38999999999999,0.045861378122241
0.900000000000001,2.39999999999999,0.0458665414067665
0.900000000000001,2.40999999999999,0.0458717050214773
0.900000000000001,2.41999999999999,0.0458768690508436
0.900000000000001,2.42999999999999,0.045882033578349
0.900000000000001,2.43999999999999,0.0458871986864933
0.900000000000001,2.44999999999999,0.0458923644567957
0.900000000000001,2.45999999999999,0.0458975309697977
0.900000000000001,2.46999999999999,0.0459026983050661
0.900000000000001,2.47999999999999,0.0459078665411962
0.900000000000001,2.48999999999999,0.0459130357558151
0.900000000000001,2.49999999999999,0.0459182060255849
0.900000000000001,2.50999999999999,0.045923377426206
0.900000000000001,2.51999999999999,0.0459285500324208
0.900000000000001,2.52999999999999,0.0459337239180172
0.900000000000001,2.53999999999999,0.0459388991558319
0.900000000000001,2.54999999999999,0.0459440758177547
0.900000000000001,2.55999999999999,0.0459492539747318
0.900000000000001,2.56999999999999,0.0459544336967703
0.900000000000001,2.57999999999999,0.0459596150529415
0.900000000000001,2.58999999999999,0.0459647981113857
0.900000000000001,2.59999999999999,0.0459699829393159
0.900000000000001,2.60999999999999,0.0459751696030224
0.900000000000001,2.61999999999999,0.0459803581678768
0.900000000000001,2.62999999999999,0.0459855486983369
0.900000000000001,2.63999999999999,0.0459907412579511
0.900000000000001,2.64999999999999,0.0459959359093628
0.900000000000001,2.65999999999999,0.0460011327143154
0.900000000000001,2.66999999999999,0.046006331733657
0.900000000000001,2.67999999999999,0.0460115330273454
0.900000000000001,2.68999999999999,0.0460167366544526
0.900000000000001,2.69999999999999,0.0460219426731704
0.900000000000001,2.70999999999999,0.0460271511408154
0.900000000000001,2.71999999999999,0.0460323621138336
0.900000000000001,2.72999999999999,0.0460375756478066
0.900000000000001,2.73999999999999,0.046042791797456
0.900000000000001,2.74999999999999,0.0460480106166495
0.900000000000001,2.75999999999999,0.0460532321584057
0.900000000000001,2.76999999999998,0.0460584564749002
0.900000000000001,2.77999999999998,0.0460636836174706
0.900000000000001,2.78999999999998,0.0460689136366228
0.900000000000001,2.79999999999998,0.0460741465820358
0.900000000000001,2.80999999999998,0.0460793825025682
0.900000000000001,2.81999999999998,0.0460846214462636
